"Index","ASX_200_A_REIT","ASX_200_BANKS","China_25","CSI300","DJ_Ind_Av","DJ_UBS_Commodity_GBP","DJStoxx50","DS_PrivateEquity_GBP","E_ARS","E_AUD","E_AUD_M","E_AUD_S","E_AUT","E_BEF","E_BRL","E_CAD","E_CAD_M","E_CAD_S","E_CHF","E_CNY","E_CZK","E_DEM","E_DEM_M","E_DEM_S","E_DKK","E_DKK_MS","E_ESP","E_ESP_M","E_EUR_BasicMats","E_EUR_ConsumerGoods","E_EUR_ConsumerServices","E_EUR_Financials","E_EUR_HealthCare","E_EUR_Industrials","E_EUR_M","E_EUR_OilGas","E_EUR_S","E_EUR_Technology","E_EUR_Telecom","E_EUR_Utilities","E_FKK","E_FRA","E_FRA_M","E_GBP","E_GBP_S","E_GRD","E_HKD","E_HUF","E_IDR","E_ILS","E_INR","E_IRE","E_ITL","E_JPY","E_JPY_S_SNP","E_KRW","E_MXN","E_MYR","E_NOK","E_NTH","E_NTH_M","E_NZD","E_PHP","E_PLN","E_PTE","E_RUB","E_SEK","E_SEK_S","E_SGD","E_SKK","E_THB","E_TRY","E_TWD","E_USD","E_USD_BasicMats","E_USD_ConsumerGoods","E_USD_ConsumerServices","E_USD_Financials","E_USD_HealthCare","E_USD_Industrials","E_USD_L","E_USD_OilGas","E_USD_S","E_USD_Technology","E_USD_Telecom","E_USD_Utilities","E_ZAR","E_ZAR_S","EAFE_GBP","EAFE_S_USD","EAFE_USD","EUR_BankLoans","Euro_HY_TR","EURSTOXX50","FTSE_NAREIT_Global_AUD","FTSE100","FTSE250","FTSE350_HY","Global_Bonds_USD","Global_Infra_World_DS_USD","Global_Infra_World_FTSE_USD","HEX25","HFRI_ED_Distressed","HFRI_ED_MA","HFRI_EH_EQMN","HFRI_EH_QuantDirectional","HFRI_EH_SB","HFRI_EH_Sector_Energy_BasicMat","HFRI_EH_Sector_Tech_Health","HFRI_EM","HFRI_EM_AsiaExJapan","HFRI_EM_Global","HFRI_EM_LatinAmerica","HFRI_EM_Russia_E_Europe","HFRI_EquityHedge","HFRI_EventDriven","HFRI_FoF_Composite","HFRI_FoF_Conservative","HFRI_FoF_Diversified","HFRI_FoF_Mkt_Defensive","HFRI_FoF_Strategic","HFRI_FWHF","HFRI_Macro","HFRI_Macro_Syst_Div","HFRI_RelativeValue","HFRI_RV_ConvArb","HFRI_RV_Corporate","HFRI_RV_Fixed_Inc_AB","HFRI_RV_MultiStrat","HFRI_RV_YA","HFRI_WC_GBP","HFRX_AbsoluteReturn","HFRX_FI_AB","HFRX_FI_Corporate","HFRX_FI_Credit_USD","HFRX_FI_Sovereign","HFRX_Global_HF","HFRX_Macro_Commodity","HFRX_Macro_CTA","HFRX_Macro_Currency","HFRX_Macro_MultiStrat","HFRX_Volatility","Infrastructure","JSE_AllShare","JSE_Prop","MSCI_AC_AsiaExJap_USD","MSCI_AC_WRLD_S_USD","MSCI_AC_WRLDExAU_AUD","MSCI_AC_WRLDExAU_LOC","MSCI_AC_WRLDexUS_S_USD","MSCI_AC_WRLDExUS_USD","MSCI_AsiaPacExJap_EUR","MSCI_AsiaPacExJap_GBP","MSCI_AsiaPacExJap_USD","MSCI_EFM_AfricaExZA_USD","MSCI_EM_EUR","MSCI_EM_GBP","MSCI_EM_GBP_Hedged","MSCI_EM_NOK","MSCI_EM_USD","MSCI_EM_USD_Hedged","MSCI_EM_ZAR","MSCI_EUROPE_EUR","MSCI_Frontier_EUR","MSCI_PacificExJapan_EUR","MSCI_WRLD_EUR","MSCI_WRLD_GBP","MSCI_WRLD_Hedged","MSCI_WRLD_HighYield_EUR","MSCI_WRLD_HighYield_GBP","MSCI_WRLD_HighYield_USD","MSCI_WRLD_INFRA_AUD","MSCI_WRLD_LOC","MSCI_WRLD_NOK","MSCI_WRLD_NZD","MSCI_WRLD_S_USD","MSCI_WRLD_USD","MSCI_WRLD_USD_Hedged","MSCI_WRLD_ZAR","MSCI_WRLDExAU_AUD","MSCI_WRLDexAUD_LOC","MSCI_WRLDexUK_USD","NDX","Newedge_CTA","NKY225","RUT","RUT_1000","SP_Global_Infra_USD","SP_Global_Property_USD","SP_ListedPrivateEquity_USD","SP_MID","SP100","Timber","TOPIX","USD_BankLoans"
1965-11-30,null,null,null,null,583.2239922178,null,null,null,null,46.843,null,null,null,106.397,null,73.171553758,null,null,60.852,null,null,70.2,null,null,null,null,49.149,null,null,null,null,null,null,null,null,null,null,null,null,null,null,81.716,null,68.385,null,null,null,null,null,null,null,null,81.42,63.37,null,null,null,null,80.385,76.882,null,null,null,null,null,null,94.994,null,null,null,null,null,null,95.564,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.2582768005,null,26.4561141857,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,80.0734095885,null
1965-12-31,null,null,null,null,597.1159982434,null,null,null,null,48.061,null,null,null,105.901,null,75.0252780586,null,null,60.197,null,null,69.863,null,null,null,null,49.515,null,null,null,null,null,null,null,null,null,null,null,null,null,null,83.767,null,68.006,null,null,null,null,null,null,null,null,91.925,67.149,null,null,null,null,79.353,77.028,null,null,null,null,null,null,95.118,null,null,null,null,null,null,97.022,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.4755705675,null,26.3094904045,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,84.8484989816,null
1966-01-31,null,null,null,null,605.8947603661,null,null,null,null,48.443,null,null,null,108.371,null,78.3477223821,null,null,67.608,null,null,74.196,null,null,null,null,51.382,null,null,null,null,null,null,null,null,null,null,null,null,null,null,94.691,null,70.506,null,null,null,null,null,null,null,null,105.616,67.814,null,null,null,null,80.42,82.435,null,null,null,null,null,null,92.705,null,null,null,null,null,null,97.879,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.2958766177,null,27.2766657421,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,85.6887833018,null
1966-02-28,null,null,null,null,586.4151492561,null,null,null,null,47.423,null,null,null,107.837,null,76.5808508983,null,null,65.272,null,null,75.499,null,null,null,null,50.842,null,null,null,null,null,null,null,null,null,null,null,null,null,null,92.98,null,70.474,null,null,null,null,null,null,null,null,106.192,68.77,null,null,null,null,79.801,79.405,null,null,null,null,null,null,91.63,null,null,null,null,null,null,96.27,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.2040178339,null,27.2642858978,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,86.8967709863,null
1966-03-31,null,null,null,null,569.7077788164,null,null,null,null,46.85,null,null,null,105.332,null,75.8471390423,null,null,62.034,null,null,72.313,null,null,null,null,50.444,null,null,null,null,null,null,null,null,null,null,null,null,null,null,89.182,null,69.932,null,null,null,null,null,null,null,null,102.364,69.699,null,null,null,null,79.25,74.65,null,null,null,null,null,null,92.923,null,null,null,null,null,null,93.868,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.7086146343,null,27.0546022846,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,88.0706418639,null
1966-04-29,null,null,null,null,575.1968153436,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1966-04-30,null,null,null,null,null,null,null,null,null,48.867,null,null,null,104.323,null,76.7415934251,null,null,60.439,null,null,69.072,null,null,null,null,48.601,null,null,null,null,null,null,null,null,null,null,null,null,null,null,87.646,null,70.273,null,null,null,null,null,null,null,null,96.155,70.026,null,null,null,null,78.673,75.566,null,null,null,null,null,null,85.979,null,null,null,null,null,null,96.654,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.5178385381,null,27.1865250007,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,88.4838343041,null
1966-05-31,null,null,null,null,544.6344020872,null,null,null,null,46.749,null,null,null,98.343,null,74.2993440668,null,null,59.01,null,null,66.547,null,null,null,null,49.142,null,null,null,null,null,null,null,null,null,null,null,null,null,null,85.139,null,74,null,null,null,null,null,null,null,null,94.249,68.279,null,null,null,null,77.719,71.619,null,null,null,null,null,null,85.72,null,null,null,null,null,null,90.233,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.8206857473,null,28.628389994,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,86.2763505333,null
1966-06-30,null,null,null,null,536.0281349397,null,null,null,null,48.692,null,null,null,95.566,null,74.1982318322,null,null,57.144,null,null,60.673,null,null,null,null,50.067,null,null,null,null,null,null,null,null,null,null,null,null,null,null,84.986,null,74.227,null,null,null,null,null,null,null,null,95.747,67.605,null,null,null,null,77.416,70.132,null,null,null,null,null,null,87.283,null,null,null,null,null,null,89.094,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.4237462563,null,28.7162095147,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,85.424693944,null
1966-07-29,null,null,null,null,522.031399822,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1966-07-31,null,null,null,null,null,null,null,null,null,49.4,null,null,null,93.232,null,73.1832205543,null,null,55.876,null,null,57.243,null,null,null,null,50.16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,83.374,null,65.221,null,null,null,null,null,null,null,null,97.838,70.319,null,null,null,null,78.348,67.228,null,null,null,null,null,null,83.608,null,null,null,null,null,null,87.893,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.0933417459,null,25.2320570784,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,88.8540648392,null
1966-08-31,null,null,null,null,485.7027259715,null,null,null,null,47.207,null,null,null,86.735,null,67.9189028026,null,null,53.425,null,null,59.94,null,null,null,null,51.915,null,null,null,null,null,null,null,null,null,null,null,null,null,null,81.072,null,60.701,null,null,null,null,null,null,null,null,96.141,69.47,null,null,null,null,75.97,59.403,null,null,null,null,null,null,76.021,null,null,null,null,null,null,80.821,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.6095493928,null,23.4834040679,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,87.7812807972,null
1966-09-30,null,null,null,null,476.9609270578,null,null,null,null,46.732,null,null,null,81.979,null,66.5448134609,null,null,52.997,null,null,62.135,null,null,null,null,52.083,null,null,null,null,null,null,null,null,null,null,null,null,null,null,76.451,null,62.978,null,null,null,null,null,null,null,null,96.634,68.537,null,null,null,null,74.838,63.023,null,null,null,null,null,null,76.976,null,null,null,null,null,null,80.142,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.3653701125,null,24.3643073654,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,86.6023555779,null
1966-10-31,null,null,null,null,497.198283951,null,null,null,null,46.732,null,null,null,83.85,null,68.0524228047,null,null,52.345,null,null,57.587,null,null,null,null,51.716,null,null,null,null,null,null,null,null,null,null,null,null,null,null,75.861,null,60.744,null,null,null,null,null,null,null,null,100.41,68.652,null,null,null,null,72.419,64.959,null,null,null,null,null,null,75.971,null,null,null,null,null,null,83.756,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.4025224915,null,23.5000394837,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,86.7476679039,null
1966-11-30,null,null,null,null,487.6617760451,null,null,null,null,46.246,null,null,null,82.68,null,67.7089004693,null,null,47.71,null,null,57.761,null,null,null,null,53.89,null,null,null,null,null,null,null,null,null,null,null,null,null,null,77.962,null,61.727,null,null,null,null,null,null,null,null,98.003,67.5,null,null,null,null,70.866,60.795,null,null,null,null,null,null,71.352,null,null,null,null,null,null,84.592,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.4772433603,null,23.8803328265,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,85.2920174724,null
1966-12-30,null,null,null,null,484.0270604996,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1966-12-31,null,null,null,null,null,null,null,null,null,49.284,null,null,null,79.739,null,69.7233672967,null,null,51.068,null,null,56.776,null,null,null,null,53.918,null,null,null,null,null,null,null,null,null,null,null,null,null,null,73.878,null,62.913,null,null,null,null,null,null,null,null,96.381,70.386,null,null,null,null,71.102,61.606,null,null,null,null,null,null,69.716,null,null,null,null,null,null,84.842,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.1904624226,null,24.3391608067,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,88.9387250639,null
1967-01-31,null,null,null,null,523.5776940626,null,null,null,null,48.833,null,null,null,79.891,null,74.7297192191,null,null,55.751,null,null,61.182,null,null,null,null,54.397,null,null,null,null,null,null,null,null,null,null,null,null,null,null,71.699,null,64.445,null,null,null,null,null,null,null,null,96.555,70.989,null,null,null,null,72.253,66.154,null,null,null,null,null,null,74.738,null,null,null,null,null,null,91.789,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.6263924187,null,24.9318458536,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,89.7006670867,null
1967-02-28,null,null,null,null,517.0968114289,null,null,null,null,47.184,null,null,null,85.057,null,75.6034326307,null,null,56.878,null,null,62.887,null,null,null,null,55.16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,71.593,null,62.205,null,null,null,null,null,null,null,null,90.636,71.964,null,null,null,null,71.392,65.9,null,null,null,null,null,null,74.249,null,null,null,null,null,null,92.29,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.8799162345,null,24.0652567511,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,90.9326628946,null
1967-03-31,null,null,null,null,533.4899945926,null,null,null,null,47.069,null,null,null,87.047,null,78.460501413,null,null,55.696,null,null,64.706,null,null,null,null,54.086,null,null,null,null,null,null,null,null,null,null,null,null,null,null,67.992,null,65.343,null,null,null,null,null,null,null,null,85.036,70.289,null,null,null,null,68.144,66.882,null,null,null,null,null,null,74.604,null,null,null,null,null,null,96.093,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.9969300452,null,25.2792552349,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,88.8161572758,null
1967-04-28,null,null,null,null,552.6307762873,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1967-04-30,null,null,null,null,null,null,null,null,null,48.894,null,null,null,88.695,null,80.2960773638,null,null,57.162,null,null,61.324,null,null,null,null,55.004,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65.92,null,68.889,null,null,null,null,null,null,null,null,87.36,70.542,null,null,null,null,69.445,68.553,null,null,null,null,null,null,74.752,null,null,null,null,null,null,100.02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.0222919746,null,26.6510967338,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,89.1358443932,null
1967-05-31,null,null,null,null,525.2225568603,null,null,null,null,50.3,null,null,null,86.503,null,77.4091934355,null,null,54.631,null,null,61.27,null,null,null,null,53.995,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.721,null,67.562,null,null,null,null,null,null,null,null,87.132,74.498,null,null,null,null,68.307,65.969,null,null,null,null,null,null,73.367,null,null,null,null,null,null,95.414,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.7706879773,null,26.1377200645,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,94.1345884098,null
1967-06-30,null,null,null,null,529.9661686739,null,null,null,null,53.0867,null,null,null,87.525,null,79.7529231806,null,null,54.728,null,null,59.706,null,null,null,null,53.155,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65.054,null,70.385,null,null,null,null,null,null,null,null,85.961,73.939,null,null,null,null,69.395,66.756,null,null,null,null,null,null,72.088,null,null,null,null,null,null,97.555,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.7378753394,null,27.2298544558,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,93.4282441466,null
1967-07-31,null,null,null,null,557.060200825,null,null,null,null,59.152,null,null,null,88.515,null,82.5516579814,null,null,56.628,null,null,64.054,null,null,null,null,54.366,null,null,null,null,null,null,null,null,null,null,null,null,null,null,61.687,null,71.018,null,null,null,null,null,null,null,null,86.282,73.418,null,null,null,null,71.803,69.357,null,null,null,null,null,null,75.684,null,null,null,null,null,null,102.172,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.0390420151,null,27.4747432513,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,92.7699161302,null
1967-08-31,null,null,null,null,555.2428430522,null,null,null,null,60.126,null,null,null,93.106,null,81.7362785512,null,null,65.138,null,null,71.802,null,null,null,null,56.691,null,null,null,null,null,null,null,null,null,null,null,null,null,null,69.62,null,71.953,null,null,null,null,null,null,null,null,88.827,67.754,null,null,null,null,70.879,73.64,null,null,null,null,null,null,78.239,null,null,null,null,null,null,101.044,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.8602763977,null,27.8364668276,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,85.6129681752,null
1967-09-29,null,null,null,null,570.8721198979,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
